,location,date,CanSino,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinopharm/Beijing,Sinovac,Sputnik V
1678,France,2021-09-28,,1039765.0,10341466.0,7788999.0,75412639.0,,,
1679,France,2021-09-29,,1040056.0,10375064.0,7789223.0,75567065.0,,,
1680,Germany,2020-12-27,,0.0,6.0,0.0,24347.0,,,
1681,Germany,2020-12-28,,0.0,6.0,0.0,42450.0,,,
1682,Germany,2020-12-29,,0.0,6.0,1.0,93053.0,,,
1683,Germany,2020-12-30,,0.0,6.0,1.0,157052.0,,,
1684,Germany,2020-12-31,,0.0,6.0,1.0,207036.0,,,
1685,Germany,2021-01-01,,0.0,12.0,4.0,232503.0,,,
1686,Germany,2021-01-02,,0.0,12.0,4.0,280581.0,,,
1687,Germany,2021-01-03,,0.0,14.0,4.0,303138.0,,,
1688,Germany,2021-01-04,,0.0,15.0,4.0,349191.0,,,
1689,Germany,2021-01-05,,0.0,16.0,4.0,401854.0,,,
1690,Germany,2021-01-06,,0.0,22.0,7.0,464991.0,,,
1691,Germany,2021-01-07,,1.0,27.0,9.0,519766.0,,,
1692,Germany,2021-01-08,,1.0,78.0,10.0,582526.0,,,
1693,Germany,2021-01-09,,1.0,81.0,11.0,643243.0,,,
1694,Germany,2021-01-10,,1.0,90.0,12.0,679208.0,,,
1695,Germany,2021-01-11,,1.0,104.0,14.0,747433.0,,,
1696,Germany,2021-01-12,,1.0,121.0,17.0,826352.0,,,
1697,Germany,2021-01-13,,1.0,1300.0,17.0,937185.0,,,
1698,Germany,2021-01-14,,1.0,6458.0,17.0,1016012.0,,,
1699,Germany,2021-01-15,,1.0,11735.0,36.0,1102435.0,,,
1700,Germany,2021-01-16,,1.0,13418.0,37.0,1158808.0,,,
1701,Germany,2021-01-17,,2.0,14680.0,38.0,1205251.0,,,
1702,Germany,2021-01-18,,2.0,18938.0,39.0,1283843.0,,,
1703,Germany,2021-01-19,,2.0,22705.0,90.0,1399374.0,,,
1704,Germany,2021-01-20,,2.0,25544.0,94.0,1528817.0,,,
1705,Germany,2021-01-21,,2.0,28361.0,96.0,1631199.0,,,
1706,Germany,2021-01-22,,2.0,30552.0,109.0,1731079.0,,,
1707,Germany,2021-01-23,,2.0,30907.0,112.0,1817401.0,,,
1708,Germany,2021-01-24,,2.0,31106.0,116.0,1864840.0,,,
1709,Germany,2021-01-25,,2.0,32557.0,119.0,1954106.0,,,
1710,Germany,2021-01-26,,2.0,33997.0,126.0,2050661.0,,,
1711,Germany,2021-01-27,,3.0,35788.0,134.0,2157931.0,,,
1712,Germany,2021-01-28,,3.0,37417.0,137.0,2248538.0,,,
1713,Germany,2021-01-29,,3.0,38897.0,208.0,2354424.0,,,
1714,Germany,2021-01-30,,4.0,39777.0,211.0,2441317.0,,,
1715,Germany,2021-01-31,,4.0,40155.0,216.0,2497928.0,,,
1716,Germany,2021-02-01,,4.0,42367.0,271.0,2615479.0,,,
1717,Germany,2021-02-02,,4.0,45496.0,292.0,2744826.0,,,
1718,Germany,2021-02-03,,4.0,51893.0,318.0,2901002.0,,,
1719,Germany,2021-02-04,,4.0,57789.0,326.0,3029294.0,,,
1720,Germany,2021-02-05,,4.0,64259.0,334.0,3170061.0,,,
1721,Germany,2021-02-06,,4.0,66892.0,335.0,3261347.0,,,
1722,Germany,2021-02-07,,5.0,69225.0,337.0,3312470.0,,,
1723,Germany,2021-02-08,,6.0,73060.0,367.0,3417800.0,,,
1724,Germany,2021-02-09,,6.0,76500.0,553.0,3548379.0,,,
1725,Germany,2021-02-10,,6.0,80789.0,8945.0,3690795.0,,,
1726,Germany,2021-02-11,,8.0,88087.0,25338.0,3811209.0,,,
1727,Germany,2021-02-12,,11.0,97445.0,39754.0,3943126.0,,,
1728,Germany,2021-02-13,,12.0,100697.0,53170.0,4034098.0,,,
1729,Germany,2021-02-14,,13.0,103172.0,60471.0,4089622.0,,,
1730,Germany,2021-02-15,,24.0,108485.0,76019.0,4194309.0,,,
1731,Germany,2021-02-16,,25.0,114696.0,95711.0,4302973.0,,,
1732,Germany,2021-02-17,,26.0,122751.0,116677.0,4425585.0,,,
1733,Germany,2021-02-18,,31.0,131033.0,140631.0,4538000.0,,,
1734,Germany,2021-02-19,,32.0,141070.0,168284.0,4659187.0,,,
1735,Germany,2021-02-20,,33.0,145544.0,189635.0,4745679.0,,,
1736,Germany,2021-02-21,,34.0,149191.0,205447.0,4812109.0,,,
1737,Germany,2021-02-22,,35.0,158259.0,229423.0,4935497.0,,,
1738,Germany,2021-02-23,,36.0,165602.0,258316.0,5069577.0,,,
1739,Germany,2021-02-24,,37.0,173260.0,295573.0,5201494.0,,,
1740,Germany,2021-02-25,,37.0,180045.0,347012.0,5333244.0,,,
1741,Germany,2021-02-26,,37.0,188918.0,410212.0,5474866.0,,,
1742,Germany,2021-02-27,,38.0,193005.0,461374.0,5567452.0,,,
1743,Germany,2021-02-28,,40.0,196970.0,499177.0,5628845.0,,,
1744,Germany,2021-03-01,,40.0,206682.0,557733.0,5759640.0,,,
1745,Germany,2021-03-02,,40.0,216773.0,626795.0,5900300.0,,,
1746,Germany,2021-03-03,,40.0,231940.0,701522.0,6058694.0,,,
1747,Germany,2021-03-04,,40.0,246448.0,790903.0,6200439.0,,,
1748,Germany,2021-03-05,,41.0,259835.0,904593.0,6348759.0,,,
1749,Germany,2021-03-06,,41.0,268696.0,989122.0,6458069.0,,,
1750,Germany,2021-03-07,,41.0,275360.0,1050436.0,6537823.0,,,
1751,Germany,2021-03-08,,41.0,286338.0,1143266.0,6672083.0,,,
1752,Germany,2021-03-09,,41.0,299119.0,1242914.0,6812466.0,,,
1753,Germany,2021-03-10,,42.0,311368.0,1360710.0,6972161.0,,,
1754,Germany,2021-03-11,,42.0,325108.0,1484088.0,7119981.0,,,
1755,Germany,2021-03-12,,42.0,342434.0,1642428.0,7271711.0,,,
1756,Germany,2021-03-13,,42.0,352022.0,1757769.0,7387855.0,,,
1757,Germany,2021-03-14,,42.0,357541.0,1834448.0,7475981.0,,,
1758,Germany,2021-03-15,,42.0,370290.0,1917372.0,7628920.0,,,
1759,Germany,2021-03-16,,42.0,381569.0,1918571.0,7795744.0,,,
1760,Germany,2021-03-17,,42.0,399602.0,1919322.0,7982516.0,,,
1761,Germany,2021-03-18,,42.0,417814.0,1920488.0,8156922.0,,,
1762,Germany,2021-03-19,,42.0,438662.0,1959217.0,8342959.0,,,
1763,Germany,2021-03-20,,42.0,453992.0,2029038.0,8478440.0,,,
1764,Germany,2021-03-21,,43.0,463199.0,2082285.0,8580756.0,,,
1765,Germany,2021-03-22,,43.0,487069.0,2161443.0,8747469.0,,,
1766,Germany,2021-03-23,,44.0,506837.0,2261162.0,8929452.0,,,
1767,Germany,2021-03-24,,46.0,539979.0,2367416.0,9129986.0,,,
1768,Germany,2021-03-25,,47.0,567686.0,2487174.0,9316030.0,,,
1769,Germany,2021-03-26,,49.0,605037.0,2624711.0,9516286.0,,,
1770,Germany,2021-03-27,,51.0,632740.0,2729049.0,9666014.0,,,
1771,Germany,2021-03-28,,52.0,651299.0,2791718.0,9781460.0,,,
1772,Germany,2021-03-29,,52.0,676322.0,2883958.0,9970518.0,,,
1773,Germany,2021-03-30,,52.0,700842.0,2970124.0,10189630.0,,,
1774,Germany,2021-03-31,,52.0,737064.0,3022932.0,10437954.0,,,
1775,Germany,2021-04-01,,52.0,769585.0,3078352.0,10678065.0,,,
1776,Germany,2021-04-02,,52.0,784002.0,3110229.0,10857859.0,,,
1777,Germany,2021-04-03,,52.0,799850.0,3152249.0,11032403.0,,,
1778,Germany,2021-04-04,,52.0,809907.0,3203050.0,11164856.0,,,
1779,Germany,2021-04-05,,52.0,827797.0,3268230.0,11330140.0,,,
1780,Germany,2021-04-06,,54.0,860043.0,3355009.0,11585408.0,,,
1781,Germany,2021-04-07,,54.0,897173.0,3444145.0,12128063.0,,,
1782,Germany,2021-04-08,,54.0,932866.0,3536049.0,12700436.0,,,
1783,Germany,2021-04-09,,55.0,969617.0,3641426.0,13191520.0,,,
1784,Germany,2021-04-10,,55.0,992885.0,3742507.0,13440220.0,,,
1785,Germany,2021-04-11,,55.0,1011578.0,3817501.0,13610824.0,,,
1786,Germany,2021-04-12,,56.0,1040849.0,3928437.0,13889998.0,,,
1787,Germany,2021-04-13,,56.0,1068190.0,4046074.0,14322745.0,,,
1788,Germany,2021-04-14,,56.0,1101793.0,4171335.0,14940304.0,,,
1789,Germany,2021-04-15,,57.0,1138050.0,4281689.0,15475594.0,,,
1790,Germany,2021-04-16,,57.0,1170732.0,4407860.0,15914934.0,,,
1791,Germany,2021-04-17,,57.0,1193450.0,4526600.0,16140030.0,,,
1792,Germany,2021-04-18,,57.0,1208864.0,4608848.0,16312290.0,,,
1793,Germany,2021-04-19,,58.0,1241855.0,4684644.0,16606990.0,,,
1794,Germany,2021-04-20,,60.0,1281169.0,4824523.0,16989965.0,,,
1795,Germany,2021-04-21,,60.0,1322925.0,5049844.0,17445416.0,,,
1796,Germany,2021-04-22,,60.0,1366643.0,5263345.0,17828109.0,,,
1797,Germany,2021-04-23,,61.0,1410292.0,5423106.0,18182208.0,,,
1798,Germany,2021-04-24,,61.0,1459705.0,5504706.0,18417501.0,,,
1799,Germany,2021-04-25,,61.0,1493433.0,5566417.0,18605494.0,,,
1800,Germany,2021-04-26,,132.0,1535991.0,5639240.0,18924113.0,,,
1801,Germany,2021-04-27,,685.0,1587568.0,5696206.0,19601761.0,,,
1802,Germany,2021-04-28,,1518.0,1648373.0,5749934.0,20611108.0,,,
1803,Germany,2021-04-29,,2431.0,1712385.0,5807416.0,21436679.0,,,
1804,Germany,2021-04-30,,3332.0,1769745.0,5875038.0,22116429.0,,,
1805,Germany,2021-05-01,,5952.0,1811297.0,5914545.0,22369549.0,,,
1806,Germany,2021-05-02,,7761.0,1848860.0,5944707.0,22565344.0,,,
1807,Germany,2021-05-03,,9441.0,1919556.0,6006518.0,22884017.0,,,
1808,Germany,2021-05-04,,12497.0,1983134.0,6156806.0,23511098.0,,,
1809,Germany,2021-05-05,,17093.0,2062247.0,6369367.0,24363538.0,,,
1810,Germany,2021-05-06,,21719.0,2154517.0,6570985.0,25057606.0,,,
1811,Germany,2021-05-07,,26216.0,2241298.0,6783587.0,25646608.0,,,
1812,Germany,2021-05-08,,27942.0,2313277.0,6868303.0,25914641.0,,,
1813,Germany,2021-05-09,,29010.0,2369920.0,6903022.0,26108767.0,,,
1814,Germany,2021-05-10,,32901.0,2451868.0,7033727.0,26482755.0,,,
1815,Germany,2021-05-11,,36677.0,2531972.0,7210112.0,27309819.0,,,
1816,Germany,2021-05-12,,42511.0,2623876.0,7435567.0,28404534.0,,,
1817,Germany,2021-05-13,,45169.0,2690691.0,7480122.0,28720179.0,,,
1818,Germany,2021-05-14,,53014.0,2755676.0,7618765.0,29266280.0,,,
1819,Germany,2021-05-15,,57297.0,2816297.0,7675231.0,29545745.0,,,
1820,Germany,2021-05-16,,62026.0,2869123.0,7700183.0,29745781.0,,,
1821,Germany,2021-05-17,,71923.0,2954901.0,7821742.0,30084926.0,,,
1822,Germany,2021-05-18,,79782.0,3056133.0,7995330.0,30675434.0,,,
1823,Germany,2021-05-19,,92073.0,3156472.0,8176954.0,31480224.0,,,
1824,Germany,2021-05-20,,103171.0,3253114.0,8333616.0,32165384.0,,,
1825,Germany,2021-05-21,,115194.0,3338948.0,8491081.0,32762030.0,,,
1826,Germany,2021-05-22,,129485.0,3408553.0,8574949.0,33068619.0,,,
1827,Germany,2021-05-23,,138355.0,3468034.0,8598875.0,33261803.0,,,
1828,Germany,2021-05-24,,146409.0,3529577.0,8619549.0,33497789.0,,,
1829,Germany,2021-05-25,,171666.0,3609441.0,8723697.0,33944813.0,,,
1830,Germany,2021-05-26,,249984.0,3691898.0,8857804.0,34830381.0,,,
1831,Germany,2021-05-27,,331192.0,3781170.0,8989522.0,35570285.0,,,
1832,Germany,2021-05-28,,415127.0,3867486.0,9120140.0,36174660.0,,,
1833,Germany,2021-05-29,,442940.0,3930136.0,9178164.0,36437191.0,,,
1834,Germany,2021-05-30,,454024.0,3977202.0,9206559.0,36634631.0,,,
1835,Germany,2021-05-31,,496552.0,4044856.0,9276320.0,37002403.0,,,
1836,Germany,2021-06-01,,581213.0,4124795.0,9366991.0,37736558.0,,,
1837,Germany,2021-06-02,,686111.0,4197504.0,9449349.0,38726271.0,,,
1838,Germany,2021-06-03,,739405.0,4261957.0,9499641.0,39201756.0,,,
1839,Germany,2021-06-04,,816655.0,4333316.0,9576682.0,39787982.0,,,
1840,Germany,2021-06-05,,847293.0,4400362.0,9620954.0,40059338.0,,,
1841,Germany,2021-06-06,,865561.0,4441415.0,9648231.0,40265329.0,,,
1842,Germany,2021-06-07,,920059.0,4526700.0,9720859.0,40667996.0,,,
1843,Germany,2021-06-08,,988528.0,4602257.0,9783895.0,41518918.0,,,
1844,Germany,2021-06-09,,1084524.0,4689751.0,9848019.0,42699255.0,,,
1845,Germany,2021-06-10,,1173069.0,4779792.0,9903898.0,43659431.0,,,
1846,Germany,2021-06-11,,1269883.0,4869145.0,9973091.0,44470504.0,,,
1847,Germany,2021-06-12,,1305127.0,4941575.0,10016560.0,44756162.0,,,
1848,Germany,2021-06-13,,1318922.0,5005153.0,10042385.0,44936061.0,,,
1849,Germany,2021-06-14,,1374162.0,5106583.0,10109884.0,45368386.0,,,
1850,Germany,2021-06-15,,1433267.0,5211377.0,10194606.0,46170205.0,,,
1851,Germany,2021-06-16,,1509569.0,5318055.0,10291598.0,47276336.0,,,
1852,Germany,2021-06-17,,1577858.0,5421768.0,10383882.0,48162509.0,,,
1853,Germany,2021-06-18,,1646742.0,5516323.0,10480363.0,48897590.0,,,
1854,Germany,2021-06-19,,1667897.0,5598788.0,10531326.0,49171092.0,,,
1855,Germany,2021-06-20,,1680712.0,5670288.0,10563186.0,49350092.0,,,
1856,Germany,2021-06-21,,1717106.0,5768145.0,10648897.0,49763077.0,,,
1857,Germany,2021-06-22,,1751414.0,5864184.0,10751747.0,50610026.0,,,
1858,Germany,2021-06-23,,1786164.0,5960438.0,10867616.0,51701476.0,,,
1859,Germany,2021-06-24,,1826658.0,6047915.0,10978497.0,52501609.0,,,
1860,Germany,2021-06-25,,1867097.0,6124578.0,11088558.0,53197977.0,,,
1861,Germany,2021-06-26,,1880361.0,6193719.0,11161198.0,53453615.0,,,
1862,Germany,2021-06-27,,1884482.0,6251909.0,11218014.0,53626629.0,,,
1863,Germany,2021-06-28,,1909013.0,6342050.0,11331974.0,54028636.0,,,
1864,Germany,2021-06-29,,1931688.0,6435111.0,11464824.0,54715732.0,,,
1865,Germany,2021-06-30,,1954616.0,6529325.0,11601569.0,55487765.0,,,
1866,Germany,2021-07-01,,1977411.0,6612935.0,11734471.0,56234412.0,,,
1867,Germany,2021-07-02,,1999661.0,6707985.0,11813806.0,56887583.0,,,
1868,Germany,2021-07-03,,2014881.0,6787379.0,11840978.0,57143895.0,,,
1869,Germany,2021-07-04,,2023799.0,6855594.0,11855520.0,57325848.0,,,
1870,Germany,2021-07-05,,2038754.0,6950290.0,11895132.0,57714604.0,,,
1871,Germany,2021-07-06,,2054536.0,7049686.0,11940524.0,58335241.0,,,
1872,Germany,2021-07-07,,2073693.0,7145747.0,11991906.0,59167869.0,,,
1873,Germany,2021-07-08,,2093208.0,7247368.0,12034614.0,59855442.0,,,
1874,Germany,2021-07-09,,2113867.0,7346396.0,12077906.0,60452721.0,,,
1875,Germany,2021-07-10,,2123652.0,7430690.0,12099038.0,60681672.0,,,
1876,Germany,2021-07-11,,2131950.0,7494373.0,12109321.0,60827709.0,,,
1877,Germany,2021-07-12,,2146068.0,7574182.0,12133377.0,61179884.0,,,
1878,Germany,2021-07-13,,2166051.0,7652256.0,12168097.0,61811574.0,,,
1879,Germany,2021-07-14,,2189119.0,7724526.0,12215317.0,62647391.0,,,
1880,Germany,2021-07-15,,2211763.0,7795907.0,12253915.0,63285305.0,,,
1881,Germany,2021-07-16,,2234006.0,7860593.0,12285921.0,63828598.0,,,
1882,Germany,2021-07-17,,2252584.0,7923937.0,12301587.0,64003894.0,,,
1883,Germany,2021-07-18,,2263838.0,7965658.0,12313060.0,64140009.0,,,
1884,Germany,2021-07-19,,2278130.0,8016490.0,12332872.0,64438316.0,,,
1885,Germany,2021-07-20,,2292482.0,8065270.0,12354829.0,64963453.0,,,
1886,Germany,2021-07-21,,2306371.0,8111458.0,12377621.0,65638988.0,,,
1887,Germany,2021-07-22,,2320004.0,8154965.0,12396497.0,66187484.0,,,
1888,Germany,2021-07-23,,2338366.0,8197358.0,12415069.0,66681089.0,,,
1889,Germany,2021-07-24,,2350348.0,8234918.0,12422811.0,66835863.0,,,
1890,Germany,2021-07-25,,2356253.0,8266414.0,12426089.0,66919866.0,,,
1891,Germany,2021-07-26,,2367371.0,8306405.0,12438498.0,67196240.0,,,
1892,Germany,2021-07-27,,2380348.0,8348750.0,12458418.0,67676635.0,,,
1893,Germany,2021-07-28,,2394163.0,8395810.0,12481779.0,68285438.0,,,
1894,Germany,2021-07-29,,2408940.0,8439598.0,12501622.0,68786923.0,,,
1895,Germany,2021-07-30,,2425048.0,8485186.0,12518792.0,69207137.0,,,
1896,Germany,2021-07-31,,2437540.0,8521098.0,12524808.0,69348335.0,,,
1897,Germany,2021-08-01,,2443447.0,8546218.0,12527126.0,69432356.0,,,
1898,Germany,2021-08-02,,2454739.0,8579717.0,12536247.0,69673369.0,,,
1899,Germany,2021-08-03,,2468045.0,8618279.0,12548191.0,70073622.0,,,
1900,Germany,2021-08-04,,2480887.0,8654958.0,12559460.0,70587947.0,,,
1901,Germany,2021-08-05,,2495351.0,8694806.0,12567449.0,71044889.0,,,
1902,Germany,2021-08-06,,2510619.0,8730724.0,12574772.0,71428677.0,,,
1903,Germany,2021-08-07,,2523620.0,8762634.0,12576315.0,71567717.0,,,
1904,Germany,2021-08-08,,2527620.0,8784432.0,12577234.0,71657300.0,,,
1905,Germany,2021-08-09,,2536609.0,8826068.0,12582570.0,71896730.0,,,
1906,Germany,2021-08-10,,2547942.0,8868809.0,12590449.0,72266282.0,,,
1907,Germany,2021-08-11,,2563696.0,8916062.0,12600150.0,72737377.0,,,
1908,Germany,2021-08-12,,2582421.0,8954525.0,12607129.0,73147551.0,,,
1909,Germany,2021-08-13,,2602086.0,8995727.0,12613643.0,73505234.0,,,
1910,Germany,2021-08-14,,2617698.0,9028093.0,12615014.0,73651705.0,,,
1911,Germany,2021-08-15,,2625209.0,9048940.0,12615700.0,73741085.0,,,
1912,Germany,2021-08-16,,2638869.0,9082117.0,12618536.0,73957480.0,,,
1913,Germany,2021-08-17,,2654228.0,9111858.0,12624294.0,74268928.0,,,
1914,Germany,2021-08-18,,2672432.0,9142238.0,12630349.0,74637891.0,,,
1915,Germany,2021-08-19,,2690569.0,9168583.0,12634893.0,74923760.0,,,
1916,Germany,2021-08-20,,2712109.0,9192518.0,12640066.0,75215823.0,,,
1917,Germany,2021-08-21,,2726213.0,9213582.0,12640791.0,75336389.0,,,
1918,Germany,2021-08-22,,2732155.0,9229094.0,12641069.0,75408897.0,,,
1919,Germany,2021-08-23,,2745778.0,9258225.0,12644692.0,75595680.0,,,
1920,Germany,2021-08-24,,2762058.0,9284094.0,12648566.0,75847693.0,,,
1921,Germany,2021-08-25,,2780187.0,9309017.0,12652315.0,76143277.0,,,
1922,Germany,2021-08-26,,2798325.0,9331169.0,12655456.0,76400587.0,,,
1923,Germany,2021-08-27,,2816930.0,9353577.0,12657954.0,76610349.0,,,
1924,Germany,2021-08-28,,2831781.0,9368919.0,12658480.0,76717150.0,,,
1925,Germany,2021-08-29,,2838235.0,9377336.0,12658635.0,76787541.0,,,
1926,Germany,2021-08-30,,2851125.0,9394458.0,12660525.0,76947904.0,,,
1927,Germany,2021-08-31,,2865176.0,9410273.0,12662186.0,77159716.0,,,
1928,Germany,2021-09-01,,2880016.0,9425825.0,12664628.0,77422206.0,,,
1929,Germany,2021-09-02,,2894215.0,9438775.0,12666570.0,77650612.0,,,
1930,Germany,2021-09-03,,2909102.0,9450820.0,12668364.0,77868815.0,,,
1931,Germany,2021-09-04,,2918869.0,9459210.0,12668694.0,77958194.0,,,
1932,Germany,2021-09-05,,2924067.0,9464865.0,12668874.0,78011772.0,,,
1933,Germany,2021-09-06,,2932789.0,9474402.0,12670715.0,78146405.0,,,
1934,Germany,2021-09-07,,2943684.0,9483531.0,12672674.0,78347412.0,,,
1935,Germany,2021-09-08,,2955882.0,9495526.0,12673969.0,78581935.0,,,
1936,Germany,2021-09-09,,2969084.0,9506753.0,12675124.0,78811702.0,,,
1937,Germany,2021-09-10,,2984586.0,9519077.0,12676429.0,79009796.0,,,
1938,Germany,2021-09-11,,2995497.0,9527631.0,12676602.0,79100051.0,,,
1939,Germany,2021-09-12,,3000778.0,9532757.0,12676680.0,79154141.0,,,
1940,Germany,2021-09-13,,3012421.0,9542718.0,12677646.0,79298220.0,,,
1941,Germany,2021-09-14,,3025087.0,9550865.0,12679512.0,79512392.0,,,
1942,Germany,2021-09-15,,3039491.0,9562039.0,12680760.0,79769217.0,,,
1943,Germany,2021-09-16,,3054559.0,9571837.0,12682319.0,80018626.0,,,
1944,Germany,2021-09-17,,3070715.0,9582585.0,12683224.0,80239203.0,,,
1945,Germany,2021-09-18,,3080557.0,9589959.0,12683463.0,80333731.0,,,
1946,Germany,2021-09-19,,3085244.0,9595780.0,12683680.0,80392368.0,,,
1947,Germany,2021-09-20,,3094607.0,9603398.0,12684622.0,80532316.0,,,
1948,Germany,2021-09-21,,3104916.0,9611118.0,12685660.0,80746778.0,,,
1949,Germany,2021-09-22,,3116334.0,9620842.0,12686523.0,80998645.0,,,
1950,Germany,2021-09-23,,3128599.0,9628981.0,12687269.0,81244337.0,,,
1951,Germany,2021-09-24,,3141798.0,9638294.0,12688341.0,81459947.0,,,
1952,Germany,2021-09-25,,3150008.0,9644391.0,12688425.0,81544652.0,,,
1953,Germany,2021-09-26,,3153974.0,9648210.0,12688457.0,81592305.0,,,
1954,Germany,2021-09-27,,3162032.0,9654416.0,12689437.0,81726943.0,,,
1955,Germany,2021-09-28,,3171290.0,9659922.0,12690206.0,81931596.0,,,
1956,Germany,2021-09-29,,3178866.0,9664037.0,12691544.0,82141964.0,,,
1957,Germany,2021-09-30,,3186297.0,9668138.0,12692791.0,82341579.0,,,
1958,Hong Kong,2021-02-22,,,,,0.0,,47.0,
1959,Hong Kong,2021-02-23,,,,,0.0,,579.0,
1960,Hong Kong,2021-02-24,,,,,0.0,,579.0,
1961,Hong Kong,2021-02-25,,,,,0.0,,579.0,
1962,Hong Kong,2021-02-26,,,,,0.0,,6645.0,
1963,Hong Kong,2021-02-27,,,,,0.0,,13685.0,
1964,Hong Kong,2021-02-28,,,,,0.0,,20701.0,
1965,Hong Kong,2021-03-01,,,,,0.0,,27109.0,
1966,Hong Kong,2021-03-02,,,,,0.0,,40180.0,
1967,Hong Kong,2021-03-03,,,,,0.0,,51848.0,
1968,Hong Kong,2021-03-04,,,,,0.0,,62236.0,
1969,Hong Kong,2021-03-05,,,,,0.0,,72374.0,
1970,Hong Kong,2021-03-06,,,,,336.0,,83696.0,
1971,Hong Kong,2021-03-07,,,,,1207.0,,91816.0,
1972,Hong Kong,2021-03-08,,,,,2130.0,,101718.0,
1973,Hong Kong,2021-03-09,,,,,3008.0,,110516.0,
1974,Hong Kong,2021-03-10,,,,,9028.0,,121518.0,
1975,Hong Kong,2021-03-11,,,,,14791.0,,131114.0,
1976,Hong Kong,2021-03-12,,,,,21519.0,,140709.0,
1977,Hong Kong,2021-03-13,,,,,27845.0,,149264.0,
1978,Hong Kong,2021-03-14,,,,,33525.0,,157204.0,
1979,Hong Kong,2021-03-15,,,,,39922.0,,166170.0,
1980,Hong Kong,2021-03-16,,,,,53021.0,,176398.0,
1981,Hong Kong,2021-03-17,,,,,64373.0,,189645.0,
1982,Hong Kong,2021-03-18,,,,,75151.0,,201492.0,
1983,Hong Kong,2021-03-19,,,,,90960.0,,213289.0,
1984,Hong Kong,2021-03-20,,,,,106003.0,,224614.0,
1985,Hong Kong,2021-03-21,,,,,120739.0,,233698.0,
1986,Hong Kong,2021-03-22,,,,,135824.0,,243867.0,
1987,Hong Kong,2021-03-23,,,,,150244.0,,253279.0,
1988,Hong Kong,2021-03-24,,,,,151325.0,,261973.0,
1989,Hong Kong,2021-03-25,,,,,151325.0,,270193.0,
1990,Hong Kong,2021-03-26,,,,,151325.0,,283910.0,
1991,Hong Kong,2021-03-27,,,,,151325.0,,297950.0,
1992,Hong Kong,2021-03-28,,,,,151325.0,,311124.0,
1993,Hong Kong,2021-03-29,,,,,151325.0,,323795.0,
1994,Hong Kong,2021-03-30,,,,,151325.0,,338991.0,
1995,Hong Kong,2021-03-31,,,,,151325.0,,353771.0,
1996,Hong Kong,2021-04-01,,,,,151325.0,,369048.0,
1997,Hong Kong,2021-04-02,,,,,151325.0,,379908.0,
1998,Hong Kong,2021-04-03,,,,,151325.0,,392657.0,
